species,subject,time,hemisphere,gm_or_wm,sulcus,index_number,x,y,z
macaque,10,22months,rh,pi,lu,10,-6.84963846206665,51.09413528442383,48.4213981628418
macaque,10,22months,rh,pi,of,1,-17.30606460571289,-58.62916564941406,8.814802169799805
macaque,10,22months,rh,pi,of,2,-16.93308448791504,-51.410240173339844,10.039596557617188
macaque,10,22months,rh,pi,of,3,-17.233102798461914,-45.65582275390625,10.17347240447998
macaque,10,22months,rh,pi,of,4,-17.092823028564453,-38.56840896606445,7.857385158538818
macaque,10,22months,rh,pi,of,5,-16.112529754638672,-32.48288345336914,3.83732271194458
macaque,10,22months,rh,pi,po,1,5.226787090301514,54.81338119506836,44.40507507324219
macaque,10,22months,rh,pi,po,2,1.4614946842193604,52.8513298034668,46.74285125732422
macaque,10,22months,rh,pi,po,3,-3.066014528274536,52.52510452270508,49.06410217285156
macaque,10,22months,rh,pi,po,4,-6.944997787475586,51.043277740478516,48.45213317871094
macaque,10,22months,rh,pi,pr,1,-18.00405502319336,-68.77188110351562,14.427364349365234
macaque,10,22months,rh,pi,pr,2,-21.570011138916016,-66.08592224121094,17.066652297973633
macaque,10,22months,rh,pi,pr,3,-27.851642608642578,-60.24757766723633,21.650732040405273
macaque,10,22months,rh,pi,pr,4,-32.96963882446289,-53.55458068847656,25.69422721862793
macaque,10,22months,rh,pi,pr,5,-35.57703399658203,-45.98897171020508,29.734933853149414
macaque,10,22months,rh,pi,pr,6,-39.39724349975586,-37.83628463745117,31.155752182006836
macaque,10,22months,rh,pi,pr,7,-40.38972473144531,-29.92791748046875,32.60267639160156
macaque,10,22months,rh,pi,st,1,-31.213024139404297,-15.58092975616455,-24.16448974609375
macaque,10,22months,rh,pi,st,2,-36.76734924316406,-15.913949966430664,-17.7471866607666
macaque,10,22months,rh,pi,st,3,-46.72270584106445,-10.389488220214844,-9.926118850708008
macaque,10,22months,rh,pi,st,4,-50.27436447143555,-2.476764440536499,-4.985174179077148
macaque,10,22months,rh,pi,st,5,-53.228370666503906,7.190324783325195,7.268327713012695
macaque,10,22months,rh,pi,st,6,-52.58335876464844,14.781586647033691,15.062234878540039
macaque,10,22months,rh,pi,st,7,-50.97309875488281,19.41675567626953,22.719324111938477
macaque,10,22months,rh,pi,st,8,-48.82109069824219,23.180278778076172,28.80850601196289
macaque,10,22months,rh,pi,st,9,-43.597412109375,29.70125389099121,34.801055908203125
macaque,10,22months,rh,pi,st,10,-38.273895263671875,33.94791793823242,39.467140197753906
macaque,10,22months,rh,pi,st,11,-34.150184631347656,37.445465087890625,42.84263229370117
macaque,10,22months,rh,pi,st,12,-30.591598510742188,39.22766876220703,44.31415557861328
macaque,10,22months,rh,pi,st,13,-24.43227195739746,39.64903259277344,47.49845504760742
macaque,10,22months,rh,pi,st,14,-17.97916030883789,44.84861373901367,48.3807487487793
macaque,10,22months,rh,pi,st,15,-12.605517387390137,46.57966995239258,50.158382415771484
macaque,10,22months,rh,wh,arc,1,-22.354053497314453,-43.79022979736328,32.56201171875
macaque,10,22months,rh,wh,arc,2,-23.745361328125,-37.20558547973633,34.886192321777344
macaque,10,22months,rh,wh,arc,3,-20.576704025268555,-28.550594329833984,34.47544479370117
macaque,10,22months,rh,wh,arc,4,-22.77260398864746,-20.9947566986084,31.248018264770508
macaque,10,22months,rh,wh,arc,5,-28.561206817626953,-20.641756057739258,24.414525985717773
macaque,10,22months,rh,wh,arc,6,-31.725988388061523,-24.560319900512695,18.45191764831543
macaque,10,22months,rh,wh,arc,7,-35.52431106567383,-30.5863037109375,14.49478530883789
macaque,10,22months,rh,wh,arc,8,-39.50003433227539,-32.539344787597656,10.906604766845703
macaque,10,22months,rh,wh,ca,1,-25.67416000366211,31.3996524810791,15.017180442810059
macaque,10,22months,rh,wh,ca,2,-26.58541488647461,35.831417083740234,15.500066757202148
macaque,10,22months,rh,wh,ca,3,-27.82452964782715,40.15068054199219,16.034290313720703
macaque,10,22months,rh,wh,ca,4,-27.020748138427734,44.30632019042969,17.68999671936035
macaque,10,22months,rh,wh,ca,5,-26.671525955200195,52.78507614135742,18.424020767211914
macaque,10,22months,rh,wh,ca,6,-25.864883422851562,59.311126708984375,19.560842514038086
macaque,10,22months,rh,wh,ca,7,-21.506855010986328,64.21207427978516,18.929683685302734
macaque,10,22months,rh,wh,ca,8,-16.96318817138672,67.25885772705078,17.953168869018555
macaque,10,22months,rh,wh,ca,9,-10.631233215332031,70.269287109375,16.703805923461914
macaque,10,22months,rh,wh,ca,10,-0.1487741321325302,72.78118133544922,14.52619457244873
macaque,10,22months,rh,wh,ce,1,-8.75365161895752,6.147694110870361,53.08905029296875
macaque,10,22months,rh,wh,ce,2,-11.886945724487305,6.397810935974121,49.409297943115234
macaque,10,22months,rh,wh,ce,3,-18.177135467529297,5.689430236816406,45.06800079345703
macaque,10,22months,rh,wh,ce,4,-22.05952262878418,3.829549551010132,41.14019775390625
macaque,10,22months,rh,wh,ce,5,-26.50334930419922,0.13080061972141266,36.8153190612793
macaque,10,22months,rh,wh,ce,6,-30.805784225463867,-5.6166605949401855,32.25019836425781
macaque,10,22months,rh,wh,ce,7,-40.718406677246094,-6.302213668823242,28.14521598815918
macaque,10,22months,rh,wh,ce,8,-45.907142639160156,-1.525272011756897,24.665231704711914
macaque,10,22months,rh,wh,ci,1,-10.902823448181152,24.31133460998535,51.51890563964844
macaque,10,22months,rh,wh,ci,2,-14.941261291503906,19.264728546142578,48.80028533935547
macaque,10,22months,rh,wh,ci,3,-15.990201950073242,12.707449913024902,42.87936782836914
macaque,10,22months,rh,wh,ci,4,-16.68100357055664,5.384063720703125,37.055267333984375
macaque,10,22months,rh,wh,ci,5,-16.836936950683594,-3.354654312133789,38.51436233520508
macaque,10,22months,rh,wh,ci,6,-16.692182540893555,-16.391597747802734,36.828678131103516
macaque,10,22months,rh,wh,ci,7,-14.89612865447998,-27.549055099487305,33.259010314941406
macaque,10,22months,rh,wh,ci,8,-18.336557388305664,-36.10847091674805,28.723236083984375
macaque,10,22months,rh,wh,ci,9,-18.666553497314453,-44.78680419921875,26.04326820373535
macaque,10,22months,rh,wh,ci,10,-17.180286407470703,-50.281917572021484,24.53025245666504
macaque,10,22months,rh,wh,ci,11,-12.56657886505127,-56.17693328857422,21.56511688232422
macaque,10,22months,rh,wh,co,1,-8.410307884216309,21.135345458984375,19.983036041259766
macaque,10,22months,rh,wh,co,2,-7.751513481140137,21.279701232910156,22.743349075317383
macaque,10,22months,rh,wh,co,3,-5.852397918701172,17.514507293701172,27.4242000579834
macaque,10,22months,rh,wh,co,4,-5.753852844238281,9.625401496887207,29.821449279785156
macaque,10,22months,rh,wh,co,5,-6.081901550292969,-0.6456578373908997,31.551788330078125
macaque,10,22months,rh,wh,co,6,-5.705327987670898,-11.334494590759277,31.384868621826172
macaque,10,22months,rh,wh,co,7,-4.869179725646973,-21.602447509765625,28.396305084228516
macaque,10,22months,rh,wh,co,8,-5.913492679595947,-28.462478637695312,26.841901779174805
macaque,10,22months,rh,wh,co,9,-7.050379276275635,-35.23535919189453,26.174867630004883
macaque,10,22months,rh,wh,co,10,-7.2202019691467285,-40.101104736328125,24.00074577331543
macaque,10,22months,rh,wh,co,11,-7.074087619781494,-38.31474685668945,19.319448471069336
macaque,10,22months,rh,wh,co,12,-6.101388454437256,-32.47296142578125,16.861309051513672
macaque,10,22months,rh,wh,co,13,-4.341723918914795,-26.43238067626953,17.064916610717773
macaque,10,22months,rh,wh,di,1,-19.01033592224121,-22.9193115234375,44.482872009277344
macaque,10,22months,rh,wh,di,2,-19.75135612487793,-17.395057678222656,44.09818649291992
macaque,10,22months,rh,wh,di,3,-20.356904983520508,-12.49970531463623,43.79335021972656
macaque,10,22months,rh,wh,di,4,-21.86079978942871,-8.69262409210205,44.89878463745117
macaque,10,22months,rh,wh,di,5,-23.468551635742188,-5.918139457702637,46.713417053222656
macaque,10,22months,rh,wh,io,1,-43.85063552856445,30.5948543548584,20.859188079833984
macaque,10,22months,rh,wh,io,2,-40.48001480102539,32.234779357910156,17.64168357849121
macaque,10,22months,rh,wh,io,3,-36.621246337890625,38.16250228881836,15.020013809204102
macaque,10,22months,rh,wh,io,4,-34.8804931640625,44.695316314697266,13.682031631469727
macaque,10,22months,rh,wh,io,5,-34.48639678955078,49.189090728759766,11.282548904418945
macaque,10,22months,rh,wh,io,6,-31.93166732788086,53.74595642089844,8.83130168914795
macaque,10,22months,rh,wh,io,7,-26.446491241455078,58.57667922973633,5.262763500213623
macaque,10,22months,rh,wh,ip,1,-42.556705474853516,0.8944385647773743,33.657752990722656
macaque,10,22months,rh,wh,ip,2,-36.77410125732422,4.803981304168701,32.70890808105469
macaque,10,22months,rh,wh,ip,3,-31.62920379638672,7.8774518966674805,33.554283142089844
macaque,10,22months,rh,wh,ip,4,-25.203767776489258,11.587347030639648,35.3180046081543
macaque,10,22months,rh,wh,ip,5,-20.345170974731445,14.945059776306152,34.66389846801758
macaque,10,22months,rh,wh,ip,6,-15.850258827209473,21.460481643676758,34.427406311035156
macaque,10,22months,rh,wh,ip,7,-12.333087921142578,28.96525001525879,33.57044219970703
macaque,10,22months,rh,wh,ip,8,-8.254171371459961,37.21608352661133,32.54910659790039
macaque,10,22months,rh,wh,ip,9,-6.398863315582275,44.485626220703125,28.886444091796875
macaque,10,22months,rh,wh,ip,10,-8.072017669677734,54.5592041015625,33.33468246459961
macaque,10,22months,rh,wh,la,1,-7.420557498931885,4.095465660095215,-11.233248710632324
macaque,10,22months,rh,wh,la,2,-24.830936431884766,-10.406853675842285,-9.403286933898926
macaque,10,22months,rh,wh,la,3,-33.000823974609375,-14.118928909301758,-4.192022800445557
macaque,10,22months,rh,wh,la,4,-36.141265869140625,-10.225549697875977,2.60642147064209
macaque,10,22months,rh,wh,la,5,-36.271663665771484,0.8325343728065491,10.811291694641113
macaque,10,22months,rh,wh,la,6,-33.720008850097656,6.660639762878418,14.960654258728027
macaque,10,22months,rh,wh,la,7,-28.356760025024414,11.375458717346191,21.11880111694336
macaque,10,22months,rh,wh,la,8,-25.62541961669922,17.203933715820312,27.12464714050293
macaque,10,22months,rh,wh,la,9,-24.957321166992188,22.531055450439453,31.946073532104492
macaque,10,22months,rh,wh,la,10,-26.86003303527832,26.22258758544922,36.036949157714844
macaque,10,22months,rh,wh,la,11,-28.44452476501465,29.185680389404297,40.03325271606445
macaque,10,22months,rh,wh,lu,1,-43.96849822998047,38.82045364379883,16.213594436645508
macaque,10,22months,rh,wh,lu,2,-37.275455474853516,39.90681076049805,18.728622436523438
macaque,10,22months,rh,wh,lu,3,-29.907663345336914,43.97744369506836,21.036088943481445
macaque,10,22months,rh,wh,lu,4,-25.287446975708008,48.35628128051758,23.43252944946289
macaque,10,22months,rh,wh,lu,5,-20.724626541137695,53.01063537597656,24.201717376708984
macaque,10,22months,rh,wh,lu,6,-16.443540573120117,54.64228820800781,29.74761962890625
macaque,10,22months,rh,wh,lu,7,-11.513400077819824,54.314998626708984,32.79357147216797
macaque,10,22months,rh,wh,lu,8,-8.10163402557373,54.290828704833984,32.610145568847656
macaque,10,22months,rh,wh,of,1,-14.60795783996582,-59.27851486206055,10.897253036499023
macaque,10,22months,rh,wh,of,2,-14.88853645324707,-53.153926849365234,14.826725959777832
macaque,10,22months,rh,wh,of,3,-14.747247695922852,-45.45561218261719,15.538915634155273
macaque,10,22months,rh,wh,of,4,-14.206602096557617,-36.76702880859375,13.228155136108398
macaque,10,22months,rh,wh,of,5,-13.244016647338867,-30.296775817871094,7.719700813293457
macaque,10,22months,rh,wh,po,1,-3.4784433841705322,62.39950942993164,18.529861450195312
macaque,10,22months,rh,wh,po,2,-8.786922454833984,59.695838928222656,21.239145278930664
macaque,10,22months,rh,wh,po,3,-8.3271484375,56.1240119934082,25.344932556152344
macaque,10,22months,rh,wh,po,4,-7.354193210601807,54.203529357910156,30.88571548461914
macaque,10,22months,rh,wh,po,5,-7.902304172515869,54.60407638549805,33.34048843383789
macaque,10,22months,rh,wh,pr,1,-14.287961959838867,-60.04686737060547,16.5941162109375
macaque,10,22months,rh,wh,pr,2,-16.43781852722168,-57.551055908203125,18.614667892456055
macaque,10,22months,rh,wh,pr,3,-18.7052059173584,-51.317447662353516,20.833627700805664
macaque,10,22months,rh,wh,pr,4,-21.537044525146484,-47.00402069091797,22.323400497436523
macaque,10,22months,rh,wh,pr,5,-23.184986114501953,-40.89503479003906,23.528018951416016
macaque,10,22months,rh,wh,pr,6,-26.16086196899414,-34.310001373291016,25.27290916442871
macaque,10,22months,rh,wh,pr,7,-30.673147201538086,-31.300668716430664,27.346088409423828
macaque,10,22months,rh,wh,pr,8,-36.17668151855469,-28.444320678710938,29.439273834228516
macaque,10,22months,rh,wh,st,1,-26.97036361694336,-13.124398231506348,-16.190387725830078
macaque,10,22months,rh,wh,st,2,-30.281230926513672,-6.5599141120910645,-11.455739974975586
macaque,10,22months,rh,wh,st,3,-33.2654914855957,1.7336843013763428,-7.263917922973633
macaque,10,22months,rh,wh,st,4,-35.22410202026367,9.676350593566895,-0.6266284584999084
macaque,10,22months,rh,wh,st,5,-34.5443000793457,19.499221801757812,10.82810115814209
macaque,10,22months,rh,wh,st,6,-31.167434692382812,24.11220359802246,13.80452823638916
macaque,10,22months,rh,wh,st,7,-27.701997756958008,29.725881576538086,20.508058547973633
macaque,10,22months,rh,wh,st,8,-23.412647247314453,32.696502685546875,25.37872886657715
macaque,10,22months,rh,wh,st,9,-18.99846839904785,33.9721565246582,28.113094329833984
macaque,10,22months,rh,wh,st,10,-18.161970138549805,36.964202880859375,34.0361328125
macaque,10,22months,rh,wh,st,11,-15.585808753967285,40.80001449584961,37.42366027832031
macaque,10,22months,rh,wh,st,12,-13.13357162475586,44.937217712402344,40.55821990966797
macaque,10,6months,lh,pi,arc,1,14.5159330368042,-42.17647171020508,25.06387710571289
macaque,10,6months,lh,pi,arc,2,17.701923370361328,-36.470767974853516,27.344865798950195
macaque,10,6months,lh,pi,arc,3,24.3420352935791,-31.7360782623291,28.88380241394043
macaque,10,6months,lh,pi,arc,4,30.940019607543945,-30.64803695678711,26.395931243896484
macaque,10,6months,lh,pi,arc,5,34.99388885498047,-31.143417358398438,20.833656311035156
macaque,10,6months,lh,pi,arc,6,37.396480560302734,-34.503517150878906,15.441678047180176
macaque,10,6months,lh,pi,arc,7,39.74250030517578,-36.99496078491211,6.328490734100342
macaque,10,6months,lh,pi,arc,8,41.70731735229492,-35.94914245605469,-0.6859856247901917
macaque,10,6months,lh,pi,arc,9,42.95404815673828,-34.4570426940918,-5.952437877655029
macaque,10,6months,lh,pi,cb,1,3.1450743675231934,60.984745025634766,0.24581798911094666
macaque,10,6months,lh,pi,cb,2,12.846368789672852,61.965328216552734,-1.5052310228347778
macaque,10,6months,lh,pi,cb,3,26.134395599365234,58.86252212524414,-0.6798253059387207
macaque,10,6months,lh,pi,cb,4,39.011558532714844,51.34579086303711,2.114658832550049
macaque,10,6months,lh,pi,cb,5,42.202659606933594,43.940086364746094,-1.474891185760498
macaque,10,6months,lh,pi,cb,6,36.58102035522461,36.91426086425781,-6.8388447761535645
macaque,10,6months,lh,pi,cb,7,29.2791805267334,30.70917510986328,-11.691571235656738
macaque,10,6months,lh,pi,cb,8,24.86105728149414,28.510337829589844,-16.89922332763672
macaque,10,6months,lh,pi,cb,9,17.037559509277344,30.399179458618164,-18.580934524536133
macaque,10,6months,lh,pi,ce,1,-3.111417055130005,-5.599008083343506,49.65315246582031
macaque,10,6months,lh,pi,ce,2,3.6630237102508545,-6.946195125579834,48.521888732910156
macaque,10,6months,lh,pi,ce,3,10.03983211517334,-8.322946548461914,46.968936920166016
macaque,10,6months,lh,pi,ce,4,20.765806198120117,-12.577120780944824,42.9393310546875
macaque,10,6months,lh,pi,ce,5,26.8728084564209,-16.681934356689453,38.392059326171875
macaque,10,6months,lh,pi,ce,6,32.34378433227539,-19.390493392944336,33.37135314941406
macaque,10,6months,lh,pi,ce,7,38.61386489868164,-18.698501586914062,28.000967025756836
macaque,10,6months,lh,pi,ce,8,43.64982604980469,-15.016290664672852,22.463232040405273
macaque,10,6months,lh,pi,di,4,12.437416076660156,-27.193452835083008,37.1026611328125
macaque,10,6months,lh,pi,di,5,10.720584869384766,-21.714765548706055,38.06364440917969
macaque,10,6months,lh,pi,di,6,9.398747444152832,-19.470609664916992,42.24652862548828
macaque,10,6months,lh,pi,io,1,47.89057159423828,15.710536003112793,25.121707916259766
macaque,10,6months,lh,pi,io,2,48.301055908203125,16.843524932861328,19.14474868774414
macaque,10,6months,lh,pi,io,3,50.620994567871094,25.08907699584961,13.235496520996094
macaque,10,6months,lh,pi,io,4,48.83050537109375,32.96562576293945,8.890739440917969
macaque,10,6months,lh,pi,io,5,47.497493743896484,40.54970932006836,7.437595844268799
macaque,10,6months,lh,pi,io,6,44.600528717041016,46.85253143310547,6.227649211883545
macaque,10,6months,lh,pi,ip,1,34.403480529785156,-9.894596099853516,36.6530647277832
macaque,10,6months,lh,pi,ip,2,29.662437438964844,-3.024815082550049,41.527374267578125
macaque,10,6months,lh,pi,ip,3,22.556320190429688,3.0022988319396973,45.10398864746094
macaque,10,6months,lh,pi,ip,4,16.856487274169922,10.141069412231445,48.00944519042969
macaque,10,6months,lh,pi,ip,5,9.268441200256348,20.21116065979004,51.885948181152344
macaque,10,6months,lh,pi,ip,6,3.4280786514282227,28.5140323638916,51.0045280456543
macaque,10,6months,lh,pi,ip,7,1.5240319967269897,34.1623649597168,51.012840270996094
macaque,10,6months,lh,pi,la,1,9.981093406677246,-8.619359016418457,-16.435874938964844
